order_id,date,year,month,month_name,quarter,weekday,category,region,sales_rep,payment_mode,unit_price,quantity,discount_pct,revenue,cost,profit,profit_margin,age_segment,returned
ORD-07165,2023-12-27,2023,12,Dec,Q4,Wednesday,Sports & Fitness,North,Rep_14,Credit Card,9013.78,1,0,9013.78,6309.65,2704.13,30.0,36-45,False
ORD-07166,2023-12-27,2023,12,Dec,Q4,Wednesday,Food & Grocery,East,Rep_16,UPI,755.61,2,0,1511.22,1178.75,332.47,22.0,26-35,False
ORD-07167,2023-12-27,2023,12,Dec,Q4,Wednesday,Clothing,East,Rep_04,Credit Card,7126.67,3,5,20311.01,11780.39,8530.62,42.0,26-35,True
ORD-07168,2023-12-28,2023,12,Dec,Q4,Thursday,Home & Living,South,Rep_15,Debit Card,8879.38,1,5,8435.41,5483.02,2952.39,35.0,18-25,False
ORD-07169,2023-12-28,2023,12,Dec,Q4,Thursday,Sports & Fitness,North,Rep_14,Debit Card,21751.11,1,0,21751.11,15225.78,6525.33,30.0,46-55,False
ORD-07170,2023-12-28,2023,12,Dec,Q4,Thursday,Beauty & Personal Care,East,Rep_19,Debit Card,1968.63,1,0,1968.63,1023.69,944.94,48.0,46-55,False
ORD-07171,2023-12-28,2023,12,Dec,Q4,Thursday,Food & Grocery,West,Rep_11,UPI,567.53,1,0,567.53,442.67,124.86,22.0,26-35,False
ORD-07172,2023-12-28,2023,12,Dec,Q4,Thursday,Clothing,South,Rep_19,UPI,3894.04,1,20,3115.23,1806.83,1308.4,42.0,36-45,False
ORD-07173,2023-12-28,2023,12,Dec,Q4,Thursday,Electronics,Central,Rep_04,UPI,76245.47,1,5,72433.2,59395.22,13037.98,18.0,36-45,False
ORD-07174,2023-12-28,2023,12,Dec,Q4,Thursday,Home & Living,West,Rep_14,UPI,16173.91,5,5,76826.07,49936.95,26889.12,35.0,46-55,False
ORD-07175,2023-12-28,2023,12,Dec,Q4,Thursday,Food & Grocery,Central,Rep_17,Cash,1460.62,2,0,2921.24,2278.57,642.67,22.0,36-45,False
ORD-07176,2023-12-28,2023,12,Dec,Q4,Thursday,Beauty & Personal Care,West,Rep_08,Net Banking,268.56,1,0,268.56,139.65,128.91,48.0,36-45,False
ORD-07177,2023-12-28,2023,12,Dec,Q4,Thursday,Electronics,West,Rep_07,Net Banking,17377.52,1,5,16508.64,13537.08,2971.56,18.0,46-55,False
ORD-07178,2023-12-28,2023,12,Dec,Q4,Thursday,Home & Living,East,Rep_14,UPI,24125.29,1,0,24125.29,15681.44,8443.85,35.0,36-45,False
ORD-07179,2023-12-28,2023,12,Dec,Q4,Thursday,Clothing,West,Rep_01,UPI,1343.57,1,0,1343.57,779.27,564.3,42.0,18-25,False
ORD-07180,2023-12-28,2023,12,Dec,Q4,Thursday,Clothing,North,Rep_02,Net Banking,1120.02,1,0,1120.02,649.61,470.41,42.0,26-35,False
ORD-07181,2023-12-28,2023,12,Dec,Q4,Thursday,Sports & Fitness,North,Rep_04,Credit Card,24646.32,2,10,44363.38,31054.37,13309.01,30.0,18-25,False
ORD-07182,2023-12-28,2023,12,Dec,Q4,Thursday,Sports & Fitness,East,Rep_05,Debit Card,17109.34,1,5,16253.87,11377.71,4876.16,30.0,55+,False
ORD-07183,2023-12-28,2023,12,Dec,Q4,Thursday,Beauty & Personal Care,Central,Rep_19,Net Banking,1909.72,1,10,1718.75,893.75,825.0,48.0,46-55,False
ORD-07184,2023-12-28,2023,12,Dec,Q4,Thursday,Food & Grocery,North,Rep_11,Credit Card,1010.42,1,15,858.86,669.91,188.95,22.0,46-55,False
ORD-07185,2023-12-28,2023,12,Dec,Q4,Thursday,Electronics,West,Rep_06,UPI,101685.08,1,0,101685.08,83381.77,18303.31,18.0,36-45,True
ORD-07186,2023-12-28,2023,12,Dec,Q4,Thursday,Clothing,East,Rep_04,Debit Card,6244.59,1,0,6244.59,3621.86,2622.73,42.0,36-45,False
ORD-07187,2023-12-28,2023,12,Dec,Q4,Thursday,Electronics,Central,Rep_15,Credit Card,88377.41,2,20,141403.86,115951.17,25452.69,18.0,46-55,False
ORD-07188,2023-12-28,2023,12,Dec,Q4,Thursday,Beauty & Personal Care,South,Rep_08,UPI,1382.63,2,0,2765.26,1437.94,1327.32,48.0,26-35,False
ORD-07189,2023-12-28,2023,12,Dec,Q4,Thursday,Food & Grocery,Central,Rep_05,Debit Card,1857.15,2,0,3714.3,2897.15,817.15,22.0,18-25,False
ORD-07190,2023-12-28,2023,12,Dec,Q4,Thursday,Sports & Fitness,Central,Rep_17,Credit Card,21703.39,2,0,43406.78,30384.75,13022.03,30.0,36-45,False
ORD-07191,2023-12-28,2023,12,Dec,Q4,Thursday,Food & Grocery,North,Rep_04,Debit Card,530.0,1,0,530.0,413.4,116.6,22.0,46-55,False
ORD-07192,2023-12-28,2023,12,Dec,Q4,Thursday,Home & Living,North,Rep_03,Credit Card,28132.91,2,0,56265.82,36572.78,19693.04,35.0,18-25,False
ORD-07193,2023-12-28,2023,12,Dec,Q4,Thursday,Beauty & Personal Care,South,Rep_05,Credit Card,2614.98,1,0,2614.98,1359.79,1255.19,48.0,46-55,False
ORD-07194,2023-12-29,2023,12,Dec,Q4,Friday,Sports & Fitness,East,Rep_15,Debit Card,16842.37,3,5,48000.75,33600.52,14400.23,30.0,55+,False
ORD-07195,2023-12-29,2023,12,Dec,Q4,Friday,Electronics,South,Rep_06,Credit Card,53502.55,5,10,240761.48,197424.41,43337.07,18.0,36-45,False
ORD-07196,2023-12-29,2023,12,Dec,Q4,Friday,Home & Living,East,Rep_19,Credit Card,23091.05,1,0,23091.05,15009.18,8081.87,35.0,26-35,False
ORD-07197,2023-12-29,2023,12,Dec,Q4,Friday,Beauty & Personal Care,East,Rep_14,Cash,2816.22,1,5,2675.41,1391.21,1284.2,48.0,36-45,False
ORD-07198,2023-12-29,2023,12,Dec,Q4,Friday,Clothing,Central,Rep_08,Net Banking,7252.82,1,0,7252.82,4206.64,3046.18,42.0,36-45,False
ORD-07199,2023-12-29,2023,12,Dec,Q4,Friday,Food & Grocery,North,Rep_08,Debit Card,2137.44,1,5,2030.57,1583.84,446.73,22.0,46-55,False
ORD-07200,2023-12-29,2023,12,Dec,Q4,Friday,Home & Living,Central,Rep_18,Debit Card,17546.08,1,10,15791.47,10264.46,5527.01,35.0,26-35,False
ORD-07201,2023-12-29,2023,12,Dec,Q4,Friday,Electronics,North,Rep_04,Credit Card,65289.83,2,15,110992.71,91014.02,19978.69,18.0,18-25,False
ORD-07202,2023-12-29,2023,12,Dec,Q4,Friday,Home & Living,Central,Rep_01,Debit Card,993.95,1,0,993.95,646.07,347.88,35.0,55+,False
ORD-07203,2023-12-29,2023,12,Dec,Q4,Friday,Clothing,East,Rep_18,Debit Card,3888.65,2,0,7777.3,4510.83,3266.47,42.0,46-55,False
ORD-07204,2023-12-29,2023,12,Dec,Q4,Friday,Electronics,North,Rep_19,UPI,91858.57,1,15,78079.78,64025.42,14054.36,18.0,46-55,False
ORD-07205,2023-12-29,2023,12,Dec,Q4,Friday,Food & Grocery,West,Rep_11,UPI,1311.9,2,0,2623.8,2046.56,577.24,22.0,36-45,False
ORD-07206,2023-12-29,2023,12,Dec,Q4,Friday,Clothing,East,Rep_02,Debit Card,7986.01,1,10,7187.41,4168.7,3018.71,42.0,26-35,False
ORD-07207,2023-12-29,2023,12,Dec,Q4,Friday,Electronics,North,Rep_19,Cash,13364.67,2,15,22719.94,18630.35,4089.59,18.0,26-35,False
ORD-07208,2023-12-29,2023,12,Dec,Q4,Friday,Electronics,East,Rep_16,Cash,7866.82,1,0,7866.82,6450.79,1416.03,18.0,26-35,False
ORD-07209,2023-12-29,2023,12,Dec,Q4,Friday,Electronics,Central,Rep_15,UPI,67742.61,1,5,64355.48,52771.49,11583.99,18.0,26-35,False
ORD-07210,2023-12-29,2023,12,Dec,Q4,Friday,Sports & Fitness,South,Rep_01,UPI,14133.16,1,20,11306.53,7914.57,3391.96,30.0,36-45,False
ORD-07211,2023-12-29,2023,12,Dec,Q4,Friday,Home & Living,North,Rep_09,Debit Card,3858.7,1,0,3858.7,2508.15,1350.55,35.0,18-25,False
ORD-07212,2023-12-29,2023,12,Dec,Q4,Friday,Clothing,South,Rep_14,UPI,3316.35,1,0,3316.35,1923.48,1392.87,42.0,26-35,False
ORD-07213,2023-12-29,2023,12,Dec,Q4,Friday,Electronics,West,Rep_09,Cash,38618.21,2,5,73374.6,60167.17,13207.43,18.0,46-55,True
ORD-07214,2023-12-29,2023,12,Dec,Q4,Friday,Home & Living,North,Rep_01,Credit Card,27966.25,1,0,27966.25,18178.06,9788.19,35.0,36-45,False
ORD-07215,2023-12-29,2023,12,Dec,Q4,Friday,Food & Grocery,East,Rep_20,UPI,895.39,1,0,895.39,698.4,196.99,22.0,26-35,False
ORD-07216,2023-12-30,2023,12,Dec,Q4,Saturday,Food & Grocery,Central,Rep_09,Credit Card,994.29,1,0,994.29,775.55,218.74,22.0,46-55,False
ORD-07217,2023-12-30,2023,12,Dec,Q4,Saturday,Food & Grocery,West,Rep_04,UPI,703.37,1,10,633.03,493.76,139.27,22.0,46-55,False
ORD-07218,2023-12-30,2023,12,Dec,Q4,Saturday,Food & Grocery,Central,Rep_08,Credit Card,325.62,1,0,325.62,253.98,71.64,22.0,18-25,False
ORD-07219,2023-12-30,2023,12,Dec,Q4,Saturday,Clothing,East,Rep_19,UPI,907.29,2,0,1814.58,1052.46,762.12,42.0,18-25,False
ORD-07220,2023-12-30,2023,12,Dec,Q4,Saturday,Beauty & Personal Care,East,Rep_18,Credit Card,1358.11,2,0,2716.22,1412.43,1303.79,48.0,18-25,False
ORD-07221,2023-12-30,2023,12,Dec,Q4,Saturday,Home & Living,North,Rep_02,UPI,6261.27,2,5,11896.41,7732.67,4163.74,35.0,46-55,False
ORD-07222,2023-12-30,2023,12,Dec,Q4,Saturday,Beauty & Personal Care,South,Rep_08,Debit Card,1475.32,1,15,1254.02,652.09,601.93,48.0,36-45,False
ORD-07223,2023-12-30,2023,12,Dec,Q4,Saturday,Home & Living,West,Rep_19,UPI,9822.71,1,0,9822.71,6384.76,3437.95,35.0,36-45,False
ORD-07224,2023-12-30,2023,12,Dec,Q4,Saturday,Sports & Fitness,Central,Rep_04,Debit Card,27378.63,1,10,24640.77,17248.54,7392.23,30.0,26-35,False
ORD-07225,2023-12-30,2023,12,Dec,Q4,Saturday,Electronics,North,Rep_03,Credit Card,63971.23,1,20,51176.98,41965.12,9211.86,18.0,55+,False
ORD-07226,2023-12-30,2023,12,Dec,Q4,Saturday,Food & Grocery,East,Rep_14,UPI,642.14,1,15,545.82,425.74,120.08,22.0,18-25,False
ORD-07227,2023-12-30,2023,12,Dec,Q4,Saturday,Home & Living,West,Rep_12,UPI,20267.22,1,0,20267.22,13173.69,7093.53,35.0,46-55,False
ORD-07228,2023-12-30,2023,12,Dec,Q4,Saturday,Electronics,East,Rep_09,UPI,78523.97,2,0,157047.94,128779.31,28268.63,18.0,46-55,False
ORD-07229,2023-12-30,2023,12,Dec,Q4,Saturday,Clothing,Central,Rep_11,UPI,2558.56,1,0,2558.56,1483.96,1074.6,42.0,46-55,False
ORD-07230,2023-12-30,2023,12,Dec,Q4,Saturday,Sports & Fitness,North,Rep_08,Credit Card,20886.61,1,0,20886.61,14620.63,6265.98,30.0,36-45,False
ORD-07231,2023-12-30,2023,12,Dec,Q4,Saturday,Food & Grocery,East,Rep_12,Debit Card,1260.11,1,10,1134.1,884.6,249.5,22.0,55+,False
ORD-07232,2023-12-30,2023,12,Dec,Q4,Saturday,Food & Grocery,South,Rep_17,UPI,1195.72,1,0,1195.72,932.66,263.06,22.0,26-35,False
ORD-07233,2023-12-30,2023,12,Dec,Q4,Saturday,Food & Grocery,South,Rep_02,Debit Card,1877.6,1,5,1783.72,1391.3,392.42,22.0,55+,False
ORD-07234,2023-12-30,2023,12,Dec,Q4,Saturday,Home & Living,South,Rep_04,Debit Card,12280.4,1,10,11052.36,7184.03,3868.33,35.0,26-35,False
ORD-07235,2023-12-30,2023,12,Dec,Q4,Saturday,Electronics,West,Rep_19,Cash,13416.8,1,0,13416.8,11001.78,2415.02,18.0,26-35,False
ORD-07236,2023-12-30,2023,12,Dec,Q4,Saturday,Home & Living,West,Rep_01,Debit Card,15386.26,1,5,14616.95,9501.02,5115.93,35.0,18-25,False
ORD-07237,2023-12-30,2023,12,Dec,Q4,Saturday,Home & Living,Central,Rep_16,Debit Card,18746.39,1,0,18746.39,12185.15,6561.24,35.0,18-25,False
ORD-07238,2023-12-30,2023,12,Dec,Q4,Saturday,Electronics,North,Rep_19,Debit Card,71622.98,1,0,71622.98,58730.84,12892.14,18.0,46-55,False
ORD-07239,2023-12-30,2023,12,Dec,Q4,Saturday,Food & Grocery,South,Rep_13,Credit Card,2252.22,1,15,1914.39,1493.22,421.17,22.0,46-55,False
ORD-07240,2023-12-30,2023,12,Dec,Q4,Saturday,Sports & Fitness,North,Rep_08,Debit Card,2715.03,1,0,2715.03,1900.52,814.51,30.0,55+,False
ORD-07241,2023-12-30,2023,12,Dec,Q4,Saturday,Clothing,West,Rep_09,UPI,6147.17,1,15,5225.09,3030.55,2194.54,42.0,36-45,False
ORD-07242,2023-12-30,2023,12,Dec,Q4,Saturday,Food & Grocery,East,Rep_17,Credit Card,2183.95,1,0,2183.95,1703.48,480.47,22.0,26-35,False
ORD-07243,2023-12-30,2023,12,Dec,Q4,Saturday,Food & Grocery,South,Rep_07,Credit Card,2218.95,2,0,4437.9,3461.56,976.34,22.0,36-45,False
ORD-07244,2023-12-30,2023,12,Dec,Q4,Saturday,Sports & Fitness,Central,Rep_14,UPI,21294.7,1,0,21294.7,14906.29,6388.41,30.0,18-25,False
ORD-07245,2023-12-30,2023,12,Dec,Q4,Saturday,Clothing,West,Rep_16,Debit Card,3417.42,1,0,3417.42,1982.1,1435.32,42.0,55+,False
ORD-07246,2023-12-30,2023,12,Dec,Q4,Saturday,Clothing,West,Rep_12,Net Banking,3661.13,1,20,2928.9,1698.76,1230.14,42.0,36-45,False
ORD-07247,2023-12-30,2023,12,Dec,Q4,Saturday,Food & Grocery,West,Rep_02,Credit Card,2891.41,1,5,2746.84,2142.54,604.3,22.0,55+,False
ORD-07248,2023-12-30,2023,12,Dec,Q4,Saturday,Sports & Fitness,North,Rep_17,Credit Card,7156.52,1,0,7156.52,5009.56,2146.96,30.0,46-55,False
ORD-07249,2023-12-31,2023,12,Dec,Q4,Sunday,Home & Living,North,Rep_05,UPI,9317.99,1,10,8386.19,5451.02,2935.17,35.0,26-35,False
ORD-07250,2023-12-31,2023,12,Dec,Q4,Sunday,Electronics,South,Rep_19,Credit Card,28631.75,1,0,28631.75,23478.04,5153.71,18.0,36-45,False
ORD-07251,2023-12-31,2023,12,Dec,Q4,Sunday,Home & Living,South,Rep_10,UPI,4618.32,2,0,9236.64,6003.82,3232.82,35.0,36-45,False
ORD-07252,2023-12-31,2023,12,Dec,Q4,Sunday,Clothing,Central,Rep_04,UPI,6495.96,1,0,6495.96,3767.66,2728.3,42.0,26-35,False
ORD-07253,2023-12-31,2023,12,Dec,Q4,Sunday,Food & Grocery,East,Rep_19,UPI,1822.47,1,5,1731.35,1350.45,380.9,22.0,46-55,False
ORD-07254,2023-12-31,2023,12,Dec,Q4,Sunday,Food & Grocery,West,Rep_16,Debit Card,2778.97,1,0,2778.97,2167.6,611.37,22.0,36-45,False
ORD-07255,2023-12-31,2023,12,Dec,Q4,Sunday,Home & Living,North,Rep_02,Credit Card,25481.49,1,0,25481.49,16562.97,8918.52,35.0,36-45,False
ORD-07256,2023-12-31,2023,12,Dec,Q4,Sunday,Clothing,East,Rep_18,Credit Card,2200.44,1,0,2200.44,1276.26,924.18,42.0,18-25,False
ORD-07257,2023-12-31,2023,12,Dec,Q4,Sunday,Food & Grocery,East,Rep_16,UPI,541.89,1,5,514.8,401.54,113.26,22.0,46-55,False
ORD-07258,2023-12-31,2023,12,Dec,Q4,Sunday,Electronics,Central,Rep_10,Credit Card,25605.42,1,20,20484.34,16797.16,3687.18,18.0,26-35,False
ORD-07259,2023-12-31,2023,12,Dec,Q4,Sunday,Beauty & Personal Care,North,Rep_09,Credit Card,3935.87,2,0,7871.74,4093.3,3778.44,48.0,46-55,False
ORD-07260,2023-12-31,2023,12,Dec,Q4,Sunday,Food & Grocery,North,Rep_15,Credit Card,824.57,1,10,742.11,578.85,163.26,22.0,26-35,False
ORD-07261,2023-12-31,2023,12,Dec,Q4,Sunday,Electronics,North,Rep_17,UPI,54706.26,5,0,273531.3,224295.67,49235.63,18.0,26-35,False
ORD-07262,2023-12-31,2023,12,Dec,Q4,Sunday,Beauty & Personal Care,South,Rep_10,Debit Card,351.73,1,0,351.73,182.9,168.83,48.0,18-25,False
ORD-07263,2023-12-31,2023,12,Dec,Q4,Sunday,Electronics,South,Rep_13,UPI,15416.49,1,0,15416.49,12641.52,2774.97,18.0,36-45,False
ORD-07264,2023-12-31,2023,12,Dec,Q4,Sunday,Food & Grocery,South,Rep_01,UPI,477.38,3,5,1360.53,1061.21,299.32,22.0,46-55,False
ORD-07265,2023-12-31,2023,12,Dec,Q4,Sunday,Clothing,West,Rep_19,UPI,8787.06,4,0,35148.24,20385.98,14762.26,42.0,26-35,False
ORD-07266,2023-12-31,2023,12,Dec,Q4,Sunday,Sports & Fitness,South,Rep_16,Credit Card,7260.01,1,0,7260.01,5082.01,2178.0,30.0,26-35,False
ORD-07267,2023-12-31,2023,12,Dec,Q4,Sunday,Home & Living,South,Rep_19,Credit Card,16967.51,1,0,16967.51,11028.88,5938.63,35.0,26-35,False
ORD-07268,2023-12-31,2023,12,Dec,Q4,Sunday,Home & Living,North,Rep_11,Debit Card,17709.42,1,5,16823.95,10935.57,5888.38,35.0,18-25,False
ORD-07269,2023-12-31,2023,12,Dec,Q4,Sunday,Home & Living,West,Rep_19,Net Banking,11533.28,2,0,23066.56,14993.26,8073.3,35.0,26-35,False
ORD-07270,2023-12-31,2023,12,Dec,Q4,Sunday,Home & Living,East,Rep_03,UPI,3238.11,2,20,5180.98,3367.64,1813.34,35.0,46-55,False
ORD-07271,2023-12-31,2023,12,Dec,Q4,Sunday,Food & Grocery,West,Rep_03,Cash,236.51,1,0,236.51,184.48,52.03,22.0,46-55,False
ORD-07272,2023-12-31,2023,12,Dec,Q4,Sunday,Home & Living,West,Rep_11,Net Banking,4906.24,2,0,9812.48,6378.11,3434.37,35.0,36-45,False
ORD-07273,2023-12-31,2023,12,Dec,Q4,Sunday,Electronics,West,Rep_11,UPI,92797.6,1,0,92797.6,76094.03,16703.57,18.0,26-35,False
ORD-07274,2023-12-31,2023,12,Dec,Q4,Sunday,Clothing,West,Rep_03,UPI,2398.37,1,0,2398.37,1391.05,1007.32,42.0,36-45,False
ORD-07275,2024-01-01,2024,1,Jan,Q1,Monday,Food & Grocery,North,Rep_07,UPI,1089.81,2,0,2179.62,1700.1,479.52,22.0,46-55,False
ORD-07276,2024-01-01,2024,1,Jan,Q1,Monday,Sports & Fitness,South,Rep_19,Cash,22532.24,4,0,90128.96,63090.27,27038.69,30.0,46-55,False
ORD-07277,2024-01-01,2024,1,Jan,Q1,Monday,Food & Grocery,West,Rep_18,UPI,2595.29,1,10,2335.76,1821.89,513.87,22.0,26-35,False
ORD-07278,2024-01-01,2024,1,Jan,Q1,Monday,Electronics,North,Rep_04,Credit Card,64894.55,1,0,64894.55,53213.53,11681.02,18.0,18-25,False
ORD-07279,2024-01-01,2024,1,Jan,Q1,Monday,Electronics,West,Rep_14,UPI,10491.47,1,25,7868.6,6452.25,1416.35,18.0,26-35,False
ORD-07280,2024-01-01,2024,1,Jan,Q1,Monday,Clothing,South,Rep_11,Credit Card,5683.53,1,10,5115.18,2966.8,2148.38,42.0,46-55,False
ORD-07281,2024-01-01,2024,1,Jan,Q1,Monday,Home & Living,East,Rep_13,Debit Card,20307.12,1,0,20307.12,13199.63,7107.49,35.0,36-45,False
ORD-07282,2024-01-01,2024,1,Jan,Q1,Monday,Beauty & Personal Care,North,Rep_17,Credit Card,831.55,2,10,1496.79,778.33,718.46,48.0,36-45,False
ORD-07283,2024-01-02,2024,1,Jan,Q1,Tuesday,Clothing,West,Rep_06,Credit Card,7685.82,3,10,20751.71,12035.99,8715.72,42.0,36-45,False
ORD-07284,2024-01-02,2024,1,Jan,Q1,Tuesday,Home & Living,West,Rep_19,Net Banking,18404.02,1,0,18404.02,11962.61,6441.41,35.0,26-35,False
ORD-07285,2024-01-02,2024,1,Jan,Q1,Tuesday,Electronics,South,Rep_17,Credit Card,21040.57,2,0,42081.14,34506.53,7574.61,18.0,18-25,False
ORD-07286,2024-01-02,2024,1,Jan,Q1,Tuesday,Electronics,North,Rep_15,Credit Card,82067.65,1,10,73860.88,60565.92,13294.96,18.0,26-35,False
ORD-07287,2024-01-02,2024,1,Jan,Q1,Tuesday,Clothing,Central,Rep_07,UPI,2865.88,1,5,2722.59,1579.1,1143.49,42.0,26-35,False
ORD-07288,2024-01-02,2024,1,Jan,Q1,Tuesday,Food & Grocery,South,Rep_15,UPI,211.09,3,0,633.27,493.95,139.32,22.0,36-45,False
ORD-07289,2024-01-02,2024,1,Jan,Q1,Tuesday,Beauty & Personal Care,West,Rep_05,Debit Card,3135.52,2,15,5330.38,2771.8,2558.58,48.0,46-55,False
ORD-07290,2024-01-02,2024,1,Jan,Q1,Tuesday,Sports & Fitness,South,Rep_07,UPI,15247.5,3,0,45742.5,32019.75,13722.75,30.0,18-25,False
ORD-07291,2024-01-03,2024,1,Jan,Q1,Wednesday,Food & Grocery,East,Rep_09,Credit Card,963.33,1,0,963.33,751.4,211.93,22.0,55+,False
ORD-07292,2024-01-03,2024,1,Jan,Q1,Wednesday,Beauty & Personal Care,West,Rep_17,Credit Card,2535.5,2,0,5071.0,2636.92,2434.08,48.0,46-55,False
ORD-07293,2024-01-03,2024,1,Jan,Q1,Wednesday,Home & Living,East,Rep_02,Debit Card,26181.69,2,0,52363.38,34036.2,18327.18,35.0,26-35,False
ORD-07294,2024-01-03,2024,1,Jan,Q1,Wednesday,Sports & Fitness,Central,Rep_20,UPI,8518.88,1,10,7666.99,5366.89,2300.1,30.0,46-55,False
ORD-07295,2024-01-03,2024,1,Jan,Q1,Wednesday,Electronics,West,Rep_03,Debit Card,6285.11,1,15,5342.34,4380.72,961.62,18.0,46-55,False
ORD-07296,2024-01-04,2024,1,Jan,Q1,Thursday,Home & Living,South,Rep_14,UPI,5575.6,2,15,9478.52,6161.04,3317.48,35.0,46-55,False
ORD-07297,2024-01-04,2024,1,Jan,Q1,Thursday,Home & Living,North,Rep_12,UPI,7791.49,1,10,7012.34,4558.02,2454.32,35.0,26-35,False
ORD-07298,2024-01-04,2024,1,Jan,Q1,Thursday,Beauty & Personal Care,South,Rep_05,Cash,3694.92,2,0,7389.84,3842.72,3547.12,48.0,26-35,False
ORD-07299,2024-01-04,2024,1,Jan,Q1,Thursday,Home & Living,South,Rep_07,Debit Card,21691.3,1,0,21691.3,14099.34,7591.96,35.0,18-25,False
ORD-07300,2024-01-04,2024,1,Jan,Q1,Thursday,Home & Living,West,Rep_16,Credit Card,21436.73,1,15,18221.22,11843.79,6377.43,35.0,36-45,False
ORD-07301,2024-01-04,2024,1,Jan,Q1,Thursday,Clothing,East,Rep_13,Credit Card,970.21,2,0,1940.42,1125.44,814.98,42.0,36-45,False
ORD-07302,2024-01-04,2024,1,Jan,Q1,Thursday,Beauty & Personal Care,North,Rep_13,Credit Card,3824.96,1,5,3633.71,1889.53,1744.18,48.0,36-45,False
ORD-07303,2024-01-04,2024,1,Jan,Q1,Thursday,Food & Grocery,West,Rep_08,Credit Card,2168.78,1,0,2168.78,1691.65,477.13,22.0,36-45,False
ORD-07304,2024-01-04,2024,1,Jan,Q1,Thursday,Beauty & Personal Care,East,Rep_13,UPI,2895.39,2,0,5790.78,3011.21,2779.57,48.0,26-35,False
ORD-07305,2024-01-04,2024,1,Jan,Q1,Thursday,Home & Living,East,Rep_03,UPI,7019.78,1,20,5615.82,3650.28,1965.54,35.0,46-55,False
ORD-07306,2024-01-04,2024,1,Jan,Q1,Thursday,Beauty & Personal Care,North,Rep_01,Credit Card,2176.36,1,10,1958.72,1018.53,940.19,48.0,26-35,False
ORD-07307,2024-01-05,2024,1,Jan,Q1,Friday,Home & Living,North,Rep_02,Debit Card,28324.67,1,0,28324.67,18411.04,9913.63,35.0,18-25,False
ORD-07308,2024-01-05,2024,1,Jan,Q1,Friday,Food & Grocery,East,Rep_02,Cash,1035.76,2,0,2071.52,1615.79,455.73,22.0,46-55,False
ORD-07309,2024-01-05,2024,1,Jan,Q1,Friday,Electronics,West,Rep_12,UPI,31719.66,1,10,28547.69,23409.11,5138.58,18.0,46-55,False
ORD-07310,2024-01-05,2024,1,Jan,Q1,Friday,Beauty & Personal Care,West,Rep_08,UPI,3646.09,1,0,3646.09,1895.97,1750.12,48.0,26-35,False
ORD-07311,2024-01-05,2024,1,Jan,Q1,Friday,Beauty & Personal Care,Central,Rep_20,Debit Card,3308.17,2,0,6616.34,3440.5,3175.84,48.0,46-55,False
ORD-07312,2024-01-05,2024,1,Jan,Q1,Friday,Food & Grocery,West,Rep_11,Debit Card,2415.96,1,10,2174.36,1696.0,478.36,22.0,36-45,False
ORD-07313,2024-01-05,2024,1,Jan,Q1,Friday,Sports & Fitness,East,Rep_06,UPI,1874.17,1,20,1499.34,1049.54,449.8,30.0,55+,False
ORD-07314,2024-01-05,2024,1,Jan,Q1,Friday,Home & Living,Central,Rep_11,Credit Card,24540.49,1,0,24540.49,15951.32,8589.17,35.0,36-45,False
ORD-07315,2024-01-05,2024,1,Jan,Q1,Friday,Beauty & Personal Care,North,Rep_05,UPI,523.76,2,0,1047.52,544.71,502.81,48.0,26-35,False
ORD-07316,2024-01-05,2024,1,Jan,Q1,Friday,Electronics,Central,Rep_13,UPI,34578.26,1,20,27662.61,22683.34,4979.27,18.0,26-35,False
ORD-07317,2024-01-05,2024,1,Jan,Q1,Friday,Food & Grocery,North,Rep_08,Debit Card,1551.4,1,0,1551.4,1210.09,341.31,22.0,36-45,False
ORD-07318,2024-01-05,2024,1,Jan,Q1,Friday,Electronics,East,Rep_03,UPI,26457.03,1,20,21165.62,17355.81,3809.81,18.0,46-55,False
ORD-07319,2024-01-06,2024,1,Jan,Q1,Saturday,Food & Grocery,North,Rep_12,Credit Card,2386.16,1,0,2386.16,1861.2,524.96,22.0,36-45,False
ORD-07320,2024-01-06,2024,1,Jan,Q1,Saturday,Home & Living,East,Rep_12,Debit Card,25823.35,1,0,25823.35,16785.18,9038.17,35.0,36-45,False
ORD-07321,2024-01-06,2024,1,Jan,Q1,Saturday,Home & Living,South,Rep_05,UPI,23510.11,1,10,21159.1,13753.42,7405.68,35.0,26-35,False
ORD-07322,2024-01-06,2024,1,Jan,Q1,Saturday,Electronics,Central,Rep_14,Credit Card,79736.65,1,0,79736.65,65384.05,14352.6,18.0,46-55,False
ORD-07323,2024-01-06,2024,1,Jan,Q1,Saturday,Electronics,West,Rep_06,UPI,40505.8,1,0,40505.8,33214.76,7291.04,18.0,26-35,False
ORD-07324,2024-01-06,2024,1,Jan,Q1,Saturday,Beauty & Personal Care,East,Rep_15,UPI,4180.71,1,0,4180.71,2173.97,2006.74,48.0,36-45,False
ORD-07325,2024-01-06,2024,1,Jan,Q1,Saturday,Beauty & Personal Care,South,Rep_20,UPI,2707.91,1,15,2301.72,1196.89,1104.83,48.0,26-35,False
ORD-07326,2024-01-06,2024,1,Jan,Q1,Saturday,Food & Grocery,West,Rep_16,Credit Card,966.56,2,0,1933.12,1507.83,425.29,22.0,26-35,False
