date,ticker,sector,year,month,quarter,open,high,low,close,volume,ma_20,rsi,daily_return_pct,beta,div_yield
2023-09-07,SBIN,Banking,2023,9,Q3,120.04,122.61,117.18,119.74,1984826,117.92,68.7,0.5347,1.3,1.5
2023-09-08,SBIN,Banking,2023,9,Q3,115.92,116.25,114.44,115.38,2999360,117.86,43.2,-3.6369,1.3,1.5
2023-09-11,SBIN,Banking,2023,9,Q3,120.39,121.08,119.4,120.31,1938128,117.81,88.5,4.2664,1.3,1.5
2023-09-12,SBIN,Banking,2023,9,Q3,120.92,122.58,119.85,121.0,3256333,118.02,40.3,0.5801,1.3,1.5
2023-09-13,SBIN,Banking,2023,9,Q3,122.38,124.06,120.3,121.91,7075942,118.42,71.0,0.7498,1.3,1.5
2023-09-14,SBIN,Banking,2023,9,Q3,121.69,125.0,119.66,122.09,318988,118.69,38.8,0.1497,1.3,1.5
2023-09-15,SBIN,Banking,2023,9,Q3,121.61,124.21,119.7,121.89,1553046,118.99,58.0,-0.1693,1.3,1.5
2023-09-18,SBIN,Banking,2023,9,Q3,120.64,121.53,117.57,120.27,1897694,119.26,61.8,-1.3275,1.3,1.5
2023-09-19,SBIN,Banking,2023,9,Q3,119.28,119.95,116.89,119.45,2568096,119.42,60.5,-0.68,1.3,1.5
2023-09-20,SBIN,Banking,2023,9,Q3,118.72,120.96,116.27,119.13,7369233,119.5,45.8,-0.2664,1.3,1.5
2023-09-21,SBIN,Banking,2023,9,Q3,120.48,123.05,118.04,120.69,3549622,119.57,53.9,1.3045,1.3,1.5
2023-09-22,SBIN,Banking,2023,9,Q3,120.57,123.63,120.2,120.67,956212,119.72,53.2,-0.0125,1.3,1.5
2023-09-25,SBIN,Banking,2023,9,Q3,121.76,121.76,119.59,121.41,1177116,119.73,34.8,0.6114,1.3,1.5
2023-09-26,SBIN,Banking,2023,9,Q3,121.14,121.29,117.98,120.58,2772426,119.84,65.5,-0.6824,1.3,1.5
2023-09-27,SBIN,Banking,2023,9,Q3,125.04,127.04,122.15,125.26,3542291,119.93,65.8,3.8795,1.3,1.5
2023-09-28,SBIN,Banking,2023,9,Q3,127.43,130.12,125.83,127.55,32010339,120.36,64.6,1.831,1.3,1.5
2023-09-29,SBIN,Banking,2023,9,Q3,128.4,130.26,126.4,128.58,2639370,120.92,69.7,0.8026,1.3,1.5
2023-10-02,SBIN,Banking,2023,10,Q4,128.44,128.68,125.0,128.12,4068032,121.31,61.7,-0.3547,1.3,1.5
2023-10-03,SBIN,Banking,2023,10,Q4,131.43,132.45,128.77,131.84,4519223,121.79,45.5,2.9005,1.3,1.5
2023-10-04,SBIN,Banking,2023,10,Q4,133.12,134.75,129.35,132.57,1679958,122.25,56.6,0.5547,1.3,1.5
2023-10-05,SBIN,Banking,2023,10,Q4,131.54,132.81,130.03,131.79,5508126,122.92,36.6,-0.5865,1.3,1.5
2023-10-06,SBIN,Banking,2023,10,Q4,134.43,137.06,131.5,134.56,9484651,123.52,70.5,2.1021,1.3,1.5
2023-10-09,SBIN,Banking,2023,10,Q4,139.25,142.13,137.96,139.86,9274293,124.48,69.1,3.9408,1.3,1.5
2023-10-10,SBIN,Banking,2023,10,Q4,133.82,136.07,131.5,133.92,1027885,125.46,19.5,-4.249,1.3,1.5
2023-10-11,SBIN,Banking,2023,10,Q4,142.27,145.34,141.14,142.18,3109704,126.11,62.9,6.1659,1.3,1.5
2023-10-12,SBIN,Banking,2023,10,Q4,135.51,138.96,133.73,135.7,11140654,127.12,36.0,-4.5582,1.3,1.5
2023-10-13,SBIN,Banking,2023,10,Q4,134.74,135.99,135.06,135.35,2480368,127.8,67.1,-0.2526,1.3,1.5
2023-10-16,SBIN,Banking,2023,10,Q4,138.38,141.06,135.9,138.88,6268567,128.47,58.2,2.6039,1.3,1.5
2023-10-17,SBIN,Banking,2023,10,Q4,142.17,143.39,141.2,142.77,927472,129.4,69.4,2.8006,1.3,1.5
2023-10-18,SBIN,Banking,2023,10,Q4,140.36,140.27,138.63,139.82,2342695,130.57,25.3,-2.064,1.3,1.5
2023-10-19,SBIN,Banking,2023,10,Q4,145.0,146.16,141.02,144.56,8440021,131.6,79.4,3.3905,1.3,1.5
2023-10-20,SBIN,Banking,2023,10,Q4,149.06,150.65,148.35,148.65,2810668,132.8,62.6,2.8274,1.3,1.5
2023-10-23,SBIN,Banking,2023,10,Q4,152.48,154.81,151.45,152.46,8708648,134.2,65.7,2.5619,1.3,1.5
2023-10-24,SBIN,Banking,2023,10,Q4,158.94,160.4,156.15,159.68,2004459,135.75,70.7,4.7368,1.3,1.5
2023-10-25,SBIN,Banking,2023,10,Q4,161.86,161.57,159.74,161.1,6658513,137.7,47.0,0.8874,1.3,1.5
2023-10-26,SBIN,Banking,2023,10,Q4,159.27,162.74,157.83,159.52,2131139,139.5,35.7,-0.9755,1.3,1.5
2023-10-27,SBIN,Banking,2023,10,Q4,158.89,161.63,157.42,159.17,8524432,141.1,51.9,-0.2229,1.3,1.5
2023-10-30,SBIN,Banking,2023,10,Q4,162.48,164.55,162.41,163.15,7718173,142.62,66.1,2.504,1.3,1.5
2023-10-31,SBIN,Banking,2023,10,Q4,166.29,168.61,163.6,166.71,2303116,144.38,75.7,2.179,1.3,1.5
2023-11-01,SBIN,Banking,2023,11,Q4,166.39,169.54,164.25,165.68,13023944,146.12,62.6,-0.6191,1.3,1.5
2023-11-02,SBIN,Banking,2023,11,Q4,168.9,170.44,165.05,169.04,10185657,147.78,72.2,2.028,1.3,1.5
2023-11-03,SBIN,Banking,2023,11,Q4,167.82,170.36,165.28,168.26,1494536,149.64,60.9,-0.4579,1.3,1.5
2023-11-06,SBIN,Banking,2023,11,Q4,169.03,171.57,165.97,169.2,3405992,151.32,68.7,0.5556,1.3,1.5
2023-11-07,SBIN,Banking,2023,11,Q4,171.46,173.64,166.99,170.95,1272427,152.79,59.6,1.0374,1.3,1.5
2023-11-08,SBIN,Banking,2023,11,Q4,168.8,172.14,168.02,168.4,5183510,154.64,38.9,-1.4907,1.3,1.5
2023-11-09,SBIN,Banking,2023,11,Q4,168.56,172.08,167.72,168.29,2410380,155.95,66.1,-0.0666,1.3,1.5
2023-11-10,SBIN,Banking,2023,11,Q4,172.65,175.32,172.8,173.52,7988330,157.58,73.1,3.1052,1.3,1.5
2023-11-13,SBIN,Banking,2023,11,Q4,169.35,172.29,169.04,169.78,3072273,159.49,23.1,-2.1545,1.3,1.5
2023-11-14,SBIN,Banking,2023,11,Q4,171.28,172.64,168.04,171.63,1517566,161.04,55.2,1.0902,1.3,1.5
2023-11-15,SBIN,Banking,2023,11,Q4,175.27,178.35,171.57,175.22,3767546,162.48,69.0,2.0899,1.3,1.5
2023-11-16,SBIN,Banking,2023,11,Q4,170.81,171.69,168.59,170.52,5364559,164.25,43.4,-2.6801,1.3,1.5
2023-11-17,SBIN,Banking,2023,11,Q4,173.72,176.51,172.11,172.94,4055553,165.55,37.9,1.4202,1.3,1.5
2023-11-20,SBIN,Banking,2023,11,Q4,171.06,173.39,170.67,171.54,2982734,166.76,46.4,-0.8131,1.3,1.5
2023-11-21,SBIN,Banking,2023,11,Q4,166.68,169.97,163.5,166.51,10007017,167.71,52.6,-2.9305,1.3,1.5
2023-11-22,SBIN,Banking,2023,11,Q4,167.63,169.49,164.77,166.82,2256062,168.06,58.2,0.1837,1.3,1.5
2023-11-23,SBIN,Banking,2023,11,Q4,165.73,167.15,165.52,166.14,3020323,168.34,62.1,-0.4047,1.3,1.5
2023-11-24,SBIN,Banking,2023,11,Q4,169.33,170.94,168.58,169.82,2201889,168.67,54.2,2.2164,1.3,1.5
2023-11-27,SBIN,Banking,2023,11,Q4,171.37,173.1,167.31,170.54,2608141,169.21,47.0,0.4193,1.3,1.5
2023-11-28,SBIN,Banking,2023,11,Q4,176.7,180.05,175.11,176.02,7205959,169.58,72.0,3.2174,1.3,1.5
2023-11-29,SBIN,Banking,2023,11,Q4,184.36,185.35,181.6,184.06,2130094,170.04,61.2,4.5649,1.3,1.5
2023-11-30,SBIN,Banking,2023,11,Q4,183.49,184.88,181.57,182.93,5604667,170.96,35.8,-0.613,1.3,1.5
2023-12-01,SBIN,Banking,2023,12,Q4,180.22,181.06,177.91,180.23,5069554,171.65,55.5,-1.4741,1.3,1.5
2023-12-04,SBIN,Banking,2023,12,Q4,185.65,186.0,182.13,185.38,3201021,172.25,66.5,2.8537,1.3,1.5
2023-12-05,SBIN,Banking,2023,12,Q4,188.05,189.05,185.48,187.8,1541292,173.06,69.0,1.3075,1.3,1.5
2023-12-06,SBIN,Banking,2023,12,Q4,182.37,182.66,180.94,182.0,1911792,173.9,52.3,-3.0863,1.3,1.5
2023-12-07,SBIN,Banking,2023,12,Q4,182.08,185.8,178.24,181.85,4858225,174.58,30.7,-0.0829,1.3,1.5
2023-12-08,SBIN,Banking,2023,12,Q4,185.84,188.47,184.14,185.83,2634573,175.26,63.9,2.1868,1.3,1.5
2023-12-11,SBIN,Banking,2023,12,Q4,186.65,189.49,184.83,186.37,1950494,175.88,52.3,0.2917,1.3,1.5
2023-12-12,SBIN,Banking,2023,12,Q4,186.2,189.88,185.08,186.17,6891686,176.71,55.4,-0.1096,1.3,1.5
2023-12-13,SBIN,Banking,2023,12,Q4,183.84,186.36,182.54,184.73,1704323,177.43,58.4,-0.7715,1.3,1.5
2023-12-14,SBIN,Banking,2023,12,Q4,182.26,185.5,181.11,182.7,3524656,177.91,59.2,-1.0977,1.3,1.5
2023-12-15,SBIN,Banking,2023,12,Q4,189.44,190.59,185.43,189.93,2743669,178.52,59.4,3.9583,1.3,1.5
2023-12-18,SBIN,Banking,2023,12,Q4,197.08,201.1,195.54,196.22,3154320,179.37,75.2,3.3078,1.3,1.5
2023-12-19,SBIN,Banking,2023,12,Q4,206.65,210.66,205.38,206.0,1212757,180.6,84.1,4.9835,1.3,1.5
2023-12-20,SBIN,Banking,2023,12,Q4,209.51,211.27,206.46,208.56,3381348,182.58,68.6,1.2438,1.3,1.5
2023-12-21,SBIN,Banking,2023,12,Q4,213.93,217.57,211.78,214.76,2674387,184.66,72.3,2.9757,1.3,1.5
2023-12-22,SBIN,Banking,2023,12,Q4,213.08,217.69,210.15,213.45,5311209,187.09,60.3,-0.6102,1.3,1.5
2023-12-25,SBIN,Banking,2023,12,Q4,220.84,225.98,216.92,220.78,2120733,189.28,61.7,3.433,1.3,1.5
2023-12-26,SBIN,Banking,2023,12,Q4,217.2,219.13,213.0,217.13,7232139,191.79,43.1,-1.6532,1.3,1.5
2023-12-27,SBIN,Banking,2023,12,Q4,213.89,216.2,209.82,213.27,1725404,193.84,54.9,-1.7794,1.3,1.5
2023-12-28,SBIN,Banking,2023,12,Q4,208.42,210.3,204.74,209.31,939685,195.3,34.6,-1.8555,1.3,1.5
2023-12-29,SBIN,Banking,2023,12,Q4,208.66,210.58,205.3,209.31,3273581,196.62,36.6,0.0007,1.3,1.5
2024-01-01,SBIN,Banking,2024,1,Q1,217.22,220.28,214.62,216.52,4946775,198.08,72.5,3.4454,1.3,1.5
2024-01-02,SBIN,Banking,2024,1,Q1,219.0,221.52,214.67,219.69,3852048,199.63,70.8,1.4622,1.3,1.5
2024-01-03,SBIN,Banking,2024,1,Q1,224.21,227.15,221.12,224.41,2991112,201.23,65.2,2.1498,1.3,1.5
2024-01-04,SBIN,Banking,2024,1,Q1,221.29,222.48,218.29,221.0,8731627,203.35,44.3,-1.5205,1.3,1.5
2024-01-05,SBIN,Banking,2024,1,Q1,219.63,219.32,215.81,218.88,3237689,205.31,26.0,-0.9617,1.3,1.5
2024-01-08,SBIN,Banking,2024,1,Q1,225.42,230.98,223.4,225.71,1067201,206.96,71.5,3.1233,1.3,1.5
2024-01-09,SBIN,Banking,2024,1,Q1,224.29,227.89,220.89,223.75,2991768,208.93,42.3,-0.8674,1.3,1.5
2024-01-10,SBIN,Banking,2024,1,Q1,233.06,236.55,231.59,232.57,4010744,210.81,74.1,3.9381,1.3,1.5
2024-01-11,SBIN,Banking,2024,1,Q1,233.1,233.67,229.3,232.83,3135394,213.2,56.6,0.115,1.3,1.5
2024-01-12,SBIN,Banking,2024,1,Q1,237.2,237.5,233.79,236.39,4225989,215.7,61.5,1.5288,1.3,1.5
2024-01-15,SBIN,Banking,2024,1,Q1,230.79,232.89,229.99,231.48,2064972,218.03,25.5,-2.0775,1.3,1.5
2024-01-16,SBIN,Banking,2024,1,Q1,227.55,228.35,221.52,227.07,1851241,219.79,35.4,-1.9069,1.3,1.5
2024-01-17,SBIN,Banking,2024,1,Q1,223.35,223.3,217.41,222.79,905965,220.84,30.8,-1.8847,1.3,1.5
2024-01-18,SBIN,Banking,2024,1,Q1,231.53,234.96,228.79,231.48,2594794,221.55,75.5,3.9031,1.3,1.5
2024-01-19,SBIN,Banking,2024,1,Q1,233.04,234.67,231.96,232.54,2026607,222.39,38.1,0.4563,1.3,1.5
2024-01-22,SBIN,Banking,2024,1,Q1,234.57,239.37,232.81,234.18,5353177,223.35,47.3,0.7055,1.3,1.5
2024-01-23,SBIN,Banking,2024,1,Q1,233.21,238.79,228.93,233.29,3514667,224.02,30.1,-0.3784,1.3,1.5
2024-01-24,SBIN,Banking,2024,1,Q1,223.3,227.01,221.18,223.57,7515439,224.82,26.7,-4.1684,1.3,1.5
2024-01-25,SBIN,Banking,2024,1,Q1,226.0,229.08,220.19,224.97,3278317,225.34,47.5,0.6283,1.3,1.5
2024-01-26,SBIN,Banking,2024,1,Q1,225.16,227.11,222.98,224.14,7127978,226.12,29.6,-0.3696,1.3,1.5
2024-01-29,SBIN,Banking,2024,1,Q1,234.44,237.34,228.69,233.6,2054652,226.86,86.5,4.2171,1.3,1.5
2024-01-30,SBIN,Banking,2024,1,Q1,228.61,232.83,225.35,228.7,3769459,227.72,54.3,-2.0977,1.3,1.5
2024-01-31,SBIN,Banking,2024,1,Q1,237.83,241.81,233.78,238.52,876441,228.17,60.5,4.2964,1.3,1.5
2024-02-01,SBIN,Banking,2024,2,Q1,236.36,238.44,236.58,237.23,1263462,228.87,44.4,-0.5393,1.3,1.5
2024-02-02,SBIN,Banking,2024,2,Q1,228.96,232.53,225.41,228.93,1967066,229.68,28.3,-3.4993,1.3,1.5
2024-02-05,SBIN,Banking,2024,2,Q1,231.21,231.43,228.04,230.34,3543171,230.19,33.4,0.6139,1.3,1.5
2024-02-06,SBIN,Banking,2024,2,Q1,227.35,230.9,225.57,227.37,18899612,230.42,52.7,-1.2893,1.3,1.5
2024-02-07,SBIN,Banking,2024,2,Q1,233.16,237.37,230.04,233.18,1958974,230.6,81.9,2.5561,1.3,1.5
2024-02-08,SBIN,Banking,2024,2,Q1,232.35,235.39,227.36,232.62,4084555,230.63,45.0,-0.2415,1.3,1.5
2024-02-09,SBIN,Banking,2024,2,Q1,236.71,236.35,234.18,235.8,4625209,230.62,56.9,1.3665,1.3,1.5
2024-02-12,SBIN,Banking,2024,2,Q1,236.77,238.79,235.44,235.96,1018131,230.59,55.0,0.0708,1.3,1.5
2024-02-13,SBIN,Banking,2024,2,Q1,224.66,229.38,223.11,225.76,3032114,230.81,29.1,-4.3238,1.3,1.5
2024-02-14,SBIN,Banking,2024,2,Q1,231.91,235.74,230.16,232.34,3634903,230.75,53.0,2.9127,1.3,1.5
2024-02-15,SBIN,Banking,2024,2,Q1,232.37,238.52,232.57,233.41,4118472,231.23,64.1,0.4625,1.3,1.5
2024-02-16,SBIN,Banking,2024,2,Q1,232.92,237.15,228.87,233.8,3255730,231.32,48.4,0.1652,1.3,1.5
2024-02-19,SBIN,Banking,2024,2,Q1,231.61,233.02,225.05,230.61,8509757,231.39,48.7,-1.3645,1.3,1.5
2024-02-20,SBIN,Banking,2024,2,Q1,226.34,229.11,224.6,225.36,2373688,231.21,41.9,-2.2747,1.3,1.5
2024-02-21,SBIN,Banking,2024,2,Q1,217.94,219.4,212.28,217.54,6539230,230.81,41.9,-3.4719,1.3,1.5
2024-02-22,SBIN,Banking,2024,2,Q1,220.88,224.28,216.54,220.28,732228,230.51,66.2,1.261,1.3,1.5
2024-02-23,SBIN,Banking,2024,2,Q1,221.84,226.24,220.15,221.39,5697622,230.27,46.6,0.5052,1.3,1.5
2024-02-26,SBIN,Banking,2024,2,Q1,226.15,228.35,224.41,226.73,2889451,230.14,70.3,2.4109,1.3,1.5
2024-02-27,SBIN,Banking,2024,2,Q1,226.79,228.69,223.99,226.82,2787515,229.79,36.4,0.0384,1.3,1.5
2024-02-28,SBIN,Banking,2024,2,Q1,234.17,236.93,227.87,233.3,1492015,229.7,71.4,2.8588,1.3,1.5
2024-02-29,SBIN,Banking,2024,2,Q1,233.54,239.35,231.14,233.56,7030715,229.44,62.8,0.1096,1.3,1.5
2024-03-01,SBIN,Banking,2024,3,Q1,226.69,231.11,223.88,227.18,5417419,229.26,32.5,-2.7295,1.3,1.5
2024-03-04,SBIN,Banking,2024,3,Q1,227.29,228.21,223.79,226.83,7332526,229.17,46.8,-0.1545,1.3,1.5
2024-03-05,SBIN,Banking,2024,3,Q1,224.86,226.84,219.49,224.86,17520444,228.99,62.3,-0.8664,1.3,1.5
2024-03-06,SBIN,Banking,2024,3,Q1,215.18,217.78,210.96,215.07,2105858,228.87,11.7,-4.3565,1.3,1.5
2024-03-07,SBIN,Banking,2024,3,Q1,215.78,215.96,213.01,215.04,1321368,227.96,61.6,-0.0147,1.3,1.5
2024-03-08,SBIN,Banking,2024,3,Q1,220.25,223.86,218.85,219.84,1233826,227.08,57.1,2.2333,1.3,1.5
2024-03-11,SBIN,Banking,2024,3,Q1,220.46,223.57,220.39,221.43,913282,226.28,54.9,0.7234,1.3,1.5
2024-03-12,SBIN,Banking,2024,3,Q1,212.58,214.7,211.85,213.11,2292463,225.56,50.6,-3.7554,1.3,1.5
2024-03-13,SBIN,Banking,2024,3,Q1,209.72,213.83,208.44,209.19,3452248,224.92,45.9,-1.8407,1.3,1.5
2024-03-14,SBIN,Banking,2024,3,Q1,219.95,224.8,219.1,221.02,3644439,223.77,87.2,5.6553,1.3,1.5
2024-03-15,SBIN,Banking,2024,3,Q1,230.72,231.48,229.41,230.4,5118720,223.15,76.1,4.2454,1.3,1.5
2024-03-18,SBIN,Banking,2024,3,Q1,226.84,228.96,223.77,225.89,9002895,222.98,58.3,-1.9584,1.3,1.5
2024-03-19,SBIN,Banking,2024,3,Q1,226.56,232.75,226.78,227.32,5596173,222.74,37.3,0.6326,1.3,1.5
2024-03-20,SBIN,Banking,2024,3,Q1,236.96,239.45,234.93,237.93,650891,222.84,90.0,4.6686,1.3,1.5
2024-03-21,SBIN,Banking,2024,3,Q1,236.92,242.79,234.07,237.15,493548,223.86,31.6,-0.3291,1.3,1.5
2024-03-22,SBIN,Banking,2024,3,Q1,236.8,239.28,233.61,235.73,811050,224.7,30.5,-0.5998,1.3,1.5
2024-03-25,SBIN,Banking,2024,3,Q1,237.52,239.42,234.33,236.53,7544985,225.42,50.5,0.3383,1.3,1.5
2024-03-26,SBIN,Banking,2024,3,Q1,233.3,237.15,231.95,234.31,1889836,225.91,35.1,-0.9369,1.3,1.5
2024-03-27,SBIN,Banking,2024,3,Q1,217.79,219.08,214.95,217.72,1841283,226.28,10.0,-7.0813,1.3,1.5
2024-03-28,SBIN,Banking,2024,3,Q1,220.47,226.27,220.47,221.25,885498,225.51,64.5,1.6206,1.3,1.5
2024-03-29,SBIN,Banking,2024,3,Q1,226.53,228.79,222.14,226.3,1009389,224.89,48.2,2.2856,1.3,1.5
2024-04-01,SBIN,Banking,2024,4,Q2,230.74,232.34,224.75,229.85,1282907,224.85,38.3,1.5668,1.3,1.5
2024-04-02,SBIN,Banking,2024,4,Q2,222.01,224.08,220.24,222.4,2191280,225.0,39.3,-3.24,1.3,1.5
2024-04-03,SBIN,Banking,2024,4,Q2,223.18,228.25,219.27,223.93,5004098,224.87,55.8,0.6887,1.3,1.5
2024-04-04,SBIN,Banking,2024,4,Q2,218.68,221.25,217.5,219.1,3049715,225.32,32.5,-2.1577,1.3,1.5
2024-04-05,SBIN,Banking,2024,4,Q2,226.6,231.93,225.94,227.27,3184965,225.52,88.2,3.729,1.3,1.5
2024-04-08,SBIN,Banking,2024,4,Q2,216.92,217.2,211.27,216.48,1599468,225.89,19.7,-4.7483,1.3,1.5
2024-04-09,SBIN,Banking,2024,4,Q2,214.04,215.51,211.61,213.75,4304149,225.64,42.0,-1.2593,1.3,1.5
2024-04-10,SBIN,Banking,2024,4,Q2,211.76,213.59,209.34,212.36,2226317,225.68,64.9,-0.6525,1.3,1.5
2024-04-11,SBIN,Banking,2024,4,Q2,218.49,220.58,213.2,217.45,4739950,225.83,79.1,2.3951,1.3,1.5
2024-04-12,SBIN,Banking,2024,4,Q2,224.59,228.07,221.02,223.72,5528111,225.66,63.3,2.8848,1.3,1.5
2024-04-15,SBIN,Banking,2024,4,Q2,226.37,229.73,224.32,226.67,5402280,225.32,37.7,1.3211,1.3,1.5
2024-04-16,SBIN,Banking,2024,4,Q2,223.36,224.64,219.73,222.5,1680761,225.36,54.1,-1.8401,1.3,1.5
2024-04-17,SBIN,Banking,2024,4,Q2,220.72,223.74,215.14,219.74,2446312,225.12,56.6,-1.2423,1.3,1.5
2024-04-18,SBIN,Banking,2024,4,Q2,222.15,225.39,220.63,222.65,4686468,224.21,52.2,1.3239,1.3,1.5
2024-04-19,SBIN,Banking,2024,4,Q2,212.96,218.22,210.72,214.01,9379319,223.49,23.2,-3.8776,1.3,1.5
2024-04-22,SBIN,Banking,2024,4,Q2,212.73,212.81,207.06,212.32,13603565,222.4,48.4,-0.7915,1.3,1.5
2024-04-23,SBIN,Banking,2024,4,Q2,207.46,208.64,206.87,207.85,4963237,221.19,31.9,-2.1034,1.3,1.5
2024-04-24,SBIN,Banking,2024,4,Q2,211.1,213.33,206.95,211.74,1603483,219.87,77.9,1.8679,1.3,1.5
2024-04-25,SBIN,Banking,2024,4,Q2,212.51,215.76,208.78,212.83,6752044,219.57,58.0,0.5144,1.3,1.5
2024-04-26,SBIN,Banking,2024,4,Q2,210.31,212.08,205.15,209.45,3831416,219.15,34.4,-1.5883,1.3,1.5
2024-04-29,SBIN,Banking,2024,4,Q2,208.23,213.05,206.01,208.1,7142800,218.3,53.8,-0.6439,1.3,1.5
2024-04-30,SBIN,Banking,2024,4,Q2,211.89,216.98,207.44,212.11,1273924,217.22,51.1,1.9304,1.3,1.5
2024-05-01,SBIN,Banking,2024,5,Q2,210.7,215.98,210.66,211.44,1981564,216.7,55.2,-0.3165,1.3,1.5
2024-05-02,SBIN,Banking,2024,5,Q2,211.14,211.25,207.6,210.17,1812405,216.08,41.1,-0.6035,1.3,1.5
2024-05-03,SBIN,Banking,2024,5,Q2,210.37,214.34,205.97,210.73,2839273,215.63,52.3,0.2696,1.3,1.5
2024-05-06,SBIN,Banking,2024,5,Q2,214.91,219.37,212.5,214.15,550777,214.8,68.8,1.6204,1.3,1.5
2024-05-07,SBIN,Banking,2024,5,Q2,210.06,210.84,205.65,209.71,3447196,214.69,47.9,-2.0745,1.3,1.5
2024-05-08,SBIN,Banking,2024,5,Q2,204.07,208.33,200.99,203.52,7858841,214.48,42.4,-2.9491,1.3,1.5
2024-05-09,SBIN,Banking,2024,5,Q2,207.29,210.23,205.09,206.4,2506423,214.04,55.4,1.4155,1.3,1.5
2024-05-10,SBIN,Banking,2024,5,Q2,207.07,208.01,204.83,207.43,4174395,213.49,66.1,0.4989,1.3,1.5
2024-05-13,SBIN,Banking,2024,5,Q2,207.84,210.89,206.16,208.43,3781992,212.68,59.1,0.4815,1.3,1.5
2024-05-14,SBIN,Banking,2024,5,Q2,214.9,217.93,212.61,214.7,1386072,211.76,69.2,3.0081,1.3,1.5
2024-05-15,SBIN,Banking,2024,5,Q2,218.18,222.66,217.93,218.89,1660640,211.37,40.1,1.9523,1.3,1.5
2024-05-16,SBIN,Banking,2024,5,Q2,216.96,219.79,211.17,216.02,4210215,211.33,57.9,-1.3125,1.3,1.5
2024-05-17,SBIN,Banking,2024,5,Q2,207.82,211.08,204.93,207.14,2889545,211.0,45.4,-4.1082,1.3,1.5
2024-05-20,SBIN,Banking,2024,5,Q2,206.26,207.66,202.39,205.48,4882542,210.66,64.9,-0.8021,1.3,1.5
2024-05-21,SBIN,Banking,2024,5,Q2,202.26,204.87,197.45,201.96,8005027,210.31,56.9,-1.7141,1.3,1.5
2024-05-22,SBIN,Banking,2024,5,Q2,204.74,206.07,203.66,204.62,5325054,210.02,50.7,1.3167,1.3,1.5
2024-05-23,SBIN,Banking,2024,5,Q2,205.39,207.89,203.38,206.4,7190120,209.66,59.5,0.8685,1.3,1.5
2024-05-24,SBIN,Banking,2024,5,Q2,211.26,214.75,209.81,211.15,5648352,209.34,70.3,2.3006,1.3,1.5
2024-05-27,SBIN,Banking,2024,5,Q2,215.5,216.97,211.11,215.88,10464468,209.43,75.9,2.2411,1.3,1.5
2024-05-28,SBIN,Banking,2024,5,Q2,225.8,226.6,223.16,224.83,682165,209.82,69.5,4.1459,1.3,1.5
2024-05-29,SBIN,Banking,2024,5,Q2,227.93,228.48,224.67,227.52,2398007,210.45,70.1,1.199,1.3,1.5
2024-05-30,SBIN,Banking,2024,5,Q2,227.69,231.94,225.38,227.0,1874351,211.26,41.1,-0.2292,1.3,1.5
2024-05-31,SBIN,Banking,2024,5,Q2,235.44,239.96,234.27,236.26,3399702,212.1,84.4,4.0775,1.3,1.5
2024-06-03,SBIN,Banking,2024,6,Q2,234.75,238.91,232.73,234.66,1803439,213.37,36.7,-0.6778,1.3,1.5
2024-06-04,SBIN,Banking,2024,6,Q2,235.96,239.44,230.28,236.12,3426719,214.4,71.0,0.6227,1.3,1.5
2024-06-05,SBIN,Banking,2024,6,Q2,225.3,228.67,220.7,226.34,9853871,215.72,22.3,-4.1431,1.3,1.5
2024-06-06,SBIN,Banking,2024,6,Q2,220.07,222.72,214.98,219.44,3817397,216.86,49.4,-3.045,1.3,1.5
2024-06-07,SBIN,Banking,2024,6,Q2,222.19,226.26,216.64,221.71,7941326,217.51,62.9,1.0346,1.3,1.5
2024-06-10,SBIN,Banking,2024,6,Q2,217.31,220.86,214.4,216.54,1260722,218.23,50.5,-2.3314,1.3,1.5
2024-06-11,SBIN,Banking,2024,6,Q2,221.46,226.1,217.74,222.05,2944833,218.63,44.3,2.5444,1.3,1.5
2024-06-12,SBIN,Banking,2024,6,Q2,222.69,224.97,217.3,221.93,755255,219.0,69.4,-0.0555,1.3,1.5
2024-06-13,SBIN,Banking,2024,6,Q2,221.58,226.49,221.25,222.49,5823779,219.15,49.1,0.2496,1.3,1.5
2024-06-14,SBIN,Banking,2024,6,Q2,226.51,227.89,225.69,226.41,1994538,219.48,76.7,1.7623,1.3,1.5
2024-06-17,SBIN,Banking,2024,6,Q2,223.81,225.59,218.27,223.52,2836416,220.44,59.3,-1.2763,1.3,1.5
2024-06-18,SBIN,Banking,2024,6,Q2,222.91,224.2,217.9,223.2,3415136,221.34,52.8,-0.1416,1.3,1.5
2024-06-19,SBIN,Banking,2024,6,Q2,222.32,224.09,220.47,222.26,9909784,222.4,42.3,-0.4198,1.3,1.5
2024-06-20,SBIN,Banking,2024,6,Q2,220.55,226.06,220.6,221.51,1414485,223.29,38.2,-0.3376,1.3,1.5
2024-06-21,SBIN,Banking,2024,6,Q2,237.23,236.92,233.81,236.09,604496,224.04,76.7,6.5803,1.3,1.5
2024-06-24,SBIN,Banking,2024,6,Q2,227.18,229.69,222.63,227.95,3294304,225.29,23.9,-3.4456,1.3,1.5
2024-06-25,SBIN,Banking,2024,6,Q2,233.91,234.26,228.62,233.79,9460499,225.89,76.5,2.5589,1.3,1.5
2024-06-26,SBIN,Banking,2024,6,Q2,237.2,237.63,235.29,236.32,2706432,226.34,60.5,1.0829,1.3,1.5
